Time	Amplitude	Unknown
0.261	0.0265625	6.388625
0.26125	0.02625	6.39296
0.2615	0.0309375	6.397407
0.26175	0.03	6.401947
0.262	0.019375	6.406594
0.26225	-0.0046875	6.411358
0.2625	-0.03375	6.416264
0.26275	-0.05875	6.421277
0.263	-0.0775	6.426301
0.26325	-0.0775	6.431251
0.2635	-0.0584375	6.436132
0.26375	-0.020625	6.44104
0.264	0.0278125	6.446094
0.26425	0.07625	6.451283
0.2645	0.109375	6.4564
0.26475	0.1315625	6.461207
0.265	0.146875	6.465494
0.26525	0.1640625	6.469102
0.2655	0.1665625	6.471819
0.26575	0.1575	6.473619
